kingdom	supergroup	division	class	order	family	genus	species	assignment confidence	assignment level	main functional class	detailed functional class	secondary functional class	detailed secondary functional class	associated organism	associated material	environment	potential human pathogen	comment	reference
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_severinia		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_shegaria		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_sp.		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_stictici		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_stimuli		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_timirasia		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Amblyospora	Amblyospora_weiseri		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Ameson	Ameson_metacarcini	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Ameson	Ameson_michaelis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Ameson	Ameson_pulvis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Andreanna	Andreanna_caspii		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Anisofilariata	Anisofilariata_chironomi		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Anncaliia	Anncaliia_algerae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Anncaliia	Anncaliia_meligethi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Anostracospora	Anostracospora_rigaudi		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Antonospora	Antonospora_locustae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Antonospora	Antonospora_psocopterae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Antonospora	Antonospora_scoticae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Bacillidium	Bacillidium_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Bacillidium	Bacillidium_vesiculoformis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Berwaldia	Berwaldia_schaefernai	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Berwaldia	Berwaldia_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Binucleata	Binucleata_daphniae		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Bryonosema	Bryonosema_plumatellae		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Caudospora	Caudospora_simulii		genus	symbiotroph	plant parasite			plant		wood			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Culicospora	Culicospora_magna		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Culicosporella	Culicosporella_lunata		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Cystosporogenes	Cystosporogenes_legeri		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Cystosporogenes	Cystosporogenes_operophterae		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Cystosporogenes	Cystosporogenes_sp.		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dasyatispora	Dasyatispora_levantinae		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Desmozoon	Desmozoon_lepeophtherii		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_berillonum		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_cavimanum		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_deshayesum		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_duebenum		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_gammarellum		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_muelleri		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Dictyocoela	Dictyocoela_sp.		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Edhazardia	Edhazardia_aedis		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Encephalitozoon	Encephalitozoon_cuniculi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Encephalitozoon	Encephalitozoon_hellem	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Encephalitozoon	Encephalitozoon_intestinalis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Encephalitozoon	Encephalitozoon_lacertae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Encephalitozoon	Encephalitozoon_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Endoreticulatus	Endoreticulatus_bombycis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Endoreticulatus	Endoreticulatus_schubergi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Endoreticulatus	Endoreticulatus_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytospora	Enterocytospora_artemiae		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytozoon	Enterocytozoon_bieneusi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytozoon	Enterocytozoon_hepatopenaei	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytozoon	Enterocytozoon_salmonis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytozoon	Enterocytozoon_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterocytozoonidae	Enterocytozoonidae_sp.		genus	unknown									FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Enterospora	Enterospora_nucleophila		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Euplotespora	Euplotespora_binucleata		genus	symbiotroph	protist parasite			protist		protist material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Facilispora	Facilispora_margolisi		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Fibrillanosema	Fibrillanosema_crangonycis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Flabelliforma	Flabelliforma_montana		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_americanus	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_anomala	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_atherinae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_hertwigi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_plecoglossi	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_sp.	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugea	Glugea_stephani	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Glugoides	Glugoides_intestinalis	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Gurleya	Gurleya_daphniae	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Gurleya	Gurleya_vavrai	probable	genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Hamiltosporidium	Hamiltosporidium_magnivora		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
Eukaryota	Opisthokonta	Fungi	Microsporidiomycota	Microsporidiomycotina	Microsporidiomycotina_X	Hamiltosporidium	Hamiltosporidium_tvaerminnensis		genus	symbiotroph	animal parasite			animal		animal material			FunGuild
