domain	supergroup	division	subdivision	class	order	family	genus	species	main_functional_class	detailed_functional_class	secondary_functional_class	detailed_secondary_functional_class	associated_organism	associated_material	environment	potential_human_pathogen	comment	reference
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_pseudostrearia	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_spicula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_tsukamotoi	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Hippodonta	Hippodonta_capitata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_agatkae	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_amphiceropsis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_antonii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_arenaria	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_associata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_atomus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_brockmannii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_capitatoradiata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_cari	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_cryptocephala	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_cryptocephala_var._veneta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_cryptotenella	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_diserta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_flagellifera	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_germainii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_glaciei	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_gregaria	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_incertata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_lanceolata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_lata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_oblonga	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_perminuta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_phyllepta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_pseudacceptata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_pulchripora	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_radiosa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_ramosissima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_reinhardtii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_rhynchocephala	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_rostellata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_salinarum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_salinicola	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_sclesviscensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_simulata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_subconcentrica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_symmetrica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_tripunctata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_trivialis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_vara	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_veneta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Naviculaceae_X	Naviculaceae_X_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Pseudogomphonema	Pseudogomphonema_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Seminavis	Seminavis_robusta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Seminavis	Seminavis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_atomus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_atomus_var._atomus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_atomus_var._permitis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_fossalis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_lacunolaciniata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_permitis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_pseudoterrestris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Mayamaea	Mayamaea_terrestris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculales_X	Naviculales_XX	Naviculales_XX_sp.	unknown									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Neidiaceae	Neidium	Neidium_affine	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Neidiaceae	Neidium	Neidium_bisulcatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Neidiaceae	Neidium	Neidium_productum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Neidiaceae	Scoliopleura	Scoliopleura_peisonis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_acrosphaeria	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_acuminata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_altiplanensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_anglica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_biceps	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_borealis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_brebissonii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_gibba	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_grunowii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_interrupta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_isselana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_kuetzingii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_marchica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_mesolepta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_microstauron	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_neglectiformis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_neomajor	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_nodosa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_obscura	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_parvulissima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_rupestris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_subanglica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_subcapitata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_subcommutata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_substreptoraphe	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_termitina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_viridiformis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia_viridis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Plagiotropidaceae	Meuniera	Meuniera_membranacea	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma_intermedium	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma_planktonicum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma_strigosum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Diprora	Diprora_haenaensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Eolimna	Eolimna_minima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Eolimna	Eolimna_subminuscula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Fallacia	Fallacia_forcipata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Fallacia	Fallacia_monoculata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Fallacia	Fallacia_pygmaea	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Fallacia	Fallacia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Rossia	Rossia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_auldreekie	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_bacillum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_blackfordensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_capitata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_laevissima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_lanceolata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_minima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_pupula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_pupula_f._capitata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_seminulum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora_tridentula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	Craticula_accomoda	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	Craticula_cuspidata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	Craticula_importuna	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	Craticula_molestiformis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Craticula	Craticula_pseudocitrus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Fistulifera	Fistulifera_alcalina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Fistulifera	Fistulifera_pelliculosa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Fistulifera	Fistulifera_saprophila	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Fistulifera	Fistulifera_solaris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Fistulifera	Fistulifera_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Prestauroneis	Prestauroneis_integra	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_acuta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_anceps	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_constricta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_gracilior	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_kriegeri	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_latistauros	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_phoenicenteron	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Stauroneidaceae	Stauroneis	Stauroneis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Dimeregramma	Dimeregramma_cf	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Dimeregramma	Dimeregramma_minor	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Dimeregramma	Dimeregramma_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Plagiogramma	Plagiogramma_atomus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Plagiogramma	Plagiogramma_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Plagiogramma	Plagiogramma_staurophorum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Psammoneis	Psammoneis_japonica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Psammoneis	Psammoneis_obaidii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Psammoneis	Psammoneis_pseudojaponica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Psammoneis	Psammoneis_senegalensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Plagiogrammales	Plagiogrammaceae	Psammoneis	Psammoneis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Protoraphidales	Protoraphidaceae	Pseudohimantidium	Pseudohimantidium_pacificum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_gibberula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_macilenta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_marina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_oceanica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Grammatophora	Grammatophora_undulata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Rhabdonematales	Grammatophoraceae	Hyalosira	Hyalosira_delicatula	phototroph									
